Duration Scale,Seed,RF Clean TPR,RF TPR,RF TPR Drop,RF Evasion Rate,RF AUROC,RF AUPRC,MLP Clean TPR,MLP TPR,MLP TPR Drop,MLP Evasion Rate,MLP AUROC,MLP AUPRC
0.95,42,0.7167122562428306,0.7165137209917939,0.00019853525103674663,0.2834862790082061,0.8050267298203525,0.8197462854970387,0.43748345539574696,0.4352113297449925,0.002272125650754464,0.5647886702550076,0.6677609170539993,0.7511059408164346
0.95,123,0.6567546104297185,0.6570193240977675,-0.0002647136680490325,0.34298067590223247,0.7965535097216692,0.8141550821848564,0.40390893849819115,0.40106326656666375,0.002845671931527405,0.5989367334333362,0.6631756685212522,0.7445005061799578
0.95,2026,0.6753728050825024,0.6742918909379688,0.0010809141445335957,0.3257081090620312,0.7963847300159066,0.8128735945500817,0.42916703432453895,0.42868172593311565,0.0004853083914233003,0.5713182740668843,0.6509059887890185,0.745127817813928
1.0,42,0.7167122562428306,0.7167122562428306,0.0,0.28328774375716936,0.8051112858645285,0.8191604040250673,0.43748345539574696,0.4352113297449925,0.002272125650754464,0.5647886702550076,0.6677682995247077,0.7511333292610429
1.0,123,0.6567546104297185,0.6567546104297185,0.0,0.3432453895702815,0.7967184102394109,0.8138934711336903,0.40390893849819115,0.40110738551133857,0.0028015529868525846,0.5988926144886615,0.6631622778253414,0.7444933737995101
1.0,2026,0.6753728050825024,0.6753728050825024,0.0,0.3246271949174976,0.7966937086981095,0.8121621219407481,0.42916703432453895,0.42865966646077824,0.0005073678637607104,0.5713403335392218,0.6508620958048845,0.7450754663181771
1.05,42,0.7167122562428306,0.716624018353481,8.82378893496405e-05,0.283375981646519,0.8052213966150039,0.819494833985907,0.43748345539574696,0.4354098649960293,0.002073590399717662,0.5645901350039707,0.6677745185073011,0.7511605740973406
1.05,123,0.6567546104297185,0.656776669902056,-2.2059472337465635e-05,0.34322333009794403,0.7967891185988777,0.8141186658843254,0.40390893849819115,0.40117356392835085,0.0027353745698402987,0.5988264360716491,0.6631485452076094,0.7444855959447098
1.05,2026,0.6753728050825024,0.6758360540015883,-0.00046324891908589017,0.3241639459984117,0.7965595113886498,0.812208709743045,0.42916703432453895,0.42868172593311565,0.0004853083914233003,0.5713182740668843,0.6508151764996267,0.7450190535586467
