Seed,TTL Feature,Perturbation (%),Attack Category,Samples,RF TPR,MLP TPR,RF Clean TPR,MLP Clean TPR,RF TPR Drop,MLP TPR Drop
123,sttl,0,Reconnaissance,3496,0.3801487414187643,0.5263157894736842,0.3801487414187643,0.5263157894736842,0.0,0.0
123,sttl,0,Shellcode,378,0.3941798941798942,0.5026455026455027,0.3941798941798942,0.5026455026455027,0.0,0.0
123,sttl,0,Worms,44,0.4090909090909091,0.4772727272727273,0.4090909090909091,0.4772727272727273,0.0,0.0
123,sttl,2,Analysis,677,0.7976366322008862,0.9940915805022157,0.7991137370753324,0.9940915805022157,-0.001477104874446189,0.0
123,sttl,2,Backdoor,583,0.9193825042881647,0.9656946826758147,0.9193825042881647,0.9656946826758147,0.0,0.0
123,sttl,2,DoS,4089,0.458791880655417,0.8251406211787723,0.46881878209831257,0.8248960626069943,-0.010026901442895586,0.00024455857177796414
123,sttl,2,Exploits,11132,0.5177865612648221,0.6497484728710026,0.5209306503772907,0.6493891484010061,-0.003144089112468551,0.00035932446999642487
123,sttl,2,Fuzzers,6062,0.605740679643682,0.5273837017485978,0.6065654899373144,0.5257340811613329,-0.0008248102936324608,0.0016496205872649217
123,sttl,2,Generic,18871,0.987547029834137,0.816490911981347,0.987547029834137,0.8134704043240951,0.0,0.003020507657251925
123,sttl,2,Reconnaissance,3496,0.37871853546910755,0.5268878718535469,0.3801487414187643,0.5263157894736842,-0.0014302059496567598,0.0005720823798627261
123,sttl,2,Shellcode,378,0.3941798941798942,0.5052910052910053,0.3941798941798942,0.5026455026455027,0.0,0.002645502645502673
123,sttl,2,Worms,44,0.4090909090909091,0.4772727272727273,0.4090909090909091,0.4772727272727273,0.0,0.0
123,sttl,5,Analysis,677,0.7976366322008862,0.9940915805022157,0.7991137370753324,0.9940915805022157,-0.001477104874446189,0.0
123,sttl,5,Backdoor,583,0.9193825042881647,0.9656946826758147,0.9193825042881647,0.9656946826758147,0.0,0.0
123,sttl,5,DoS,4089,0.458791880655417,0.8253851797505503,0.46881878209831257,0.8248960626069943,-0.010026901442895586,0.0004891171435559283
123,sttl,5,Exploits,11132,0.5177865612648221,0.6504671218109953,0.5209306503772907,0.6493891484010061,-0.003144089112468551,0.0010779734099891636
123,sttl,5,Fuzzers,6062,0.605740679643682,0.5273837017485978,0.6065654899373144,0.5257340811613329,-0.0008248102936324608,0.0016496205872649217
123,sttl,5,Generic,18871,0.987547029834137,0.816490911981347,0.987547029834137,0.8134704043240951,0.0,0.003020507657251925
123,sttl,5,Reconnaissance,3496,0.37871853546910755,0.5268878718535469,0.3801487414187643,0.5263157894736842,-0.0014302059496567598,0.0005720823798627261
123,sttl,5,Shellcode,378,0.3941798941798942,0.5052910052910053,0.3941798941798942,0.5026455026455027,0.0,0.002645502645502673
123,sttl,5,Worms,44,0.4090909090909091,0.4772727272727273,0.4090909090909091,0.4772727272727273,0.0,0.0
123,sttl,10,Analysis,677,0.7976366322008862,0.9940915805022157,0.7991137370753324,0.9940915805022157,-0.001477104874446189,0.0
123,sttl,10,Backdoor,583,0.9193825042881647,0.9656946826758147,0.9193825042881647,0.9656946826758147,0.0,0.0
123,sttl,10,DoS,4089,0.458791880655417,0.8256297383223282,0.46881878209831257,0.8248960626069943,-0.010026901442895586,0.0007336757153338924
123,sttl,10,Exploits,11132,0.5177865612648221,0.6507366151634927,0.5209306503772907,0.6493891484010061,-0.003144089112468551,0.0013474667624865377
123,sttl,10,Fuzzers,6062,0.605740679643682,0.5273837017485978,0.6065654899373144,0.5257340811613329,-0.0008248102936324608,0.0016496205872649217
123,sttl,10,Generic,18871,0.987547029834137,0.8165968947061629,0.987547029834137,0.8134704043240951,0.0,0.0031264903820678036
123,sttl,10,Reconnaissance,3496,0.37871853546910755,0.5268878718535469,0.3801487414187643,0.5263157894736842,-0.0014302059496567598,0.0005720823798627261
123,sttl,10,Shellcode,378,0.3941798941798942,0.5052910052910053,0.3941798941798942,0.5026455026455027,0.0,0.002645502645502673
123,sttl,10,Worms,44,0.4090909090909091,0.4772727272727273,0.4090909090909091,0.4772727272727273,0.0,0.0
123,sttl,15,Analysis,677,0.7976366322008862,0.9940915805022157,0.7991137370753324,0.9940915805022157,-0.001477104874446189,0.0
123,sttl,15,Backdoor,583,0.9193825042881647,0.9656946826758147,0.9193825042881647,0.9656946826758147,0.0,0.0
123,sttl,15,DoS,4089,0.458791880655417,0.8258742968941062,0.46881878209831257,0.8248960626069943,-0.010026901442895586,0.0009782342871118566
123,sttl,15,Exploits,11132,0.5177865612648221,0.651904419690981,0.5209306503772907,0.6493891484010061,-0.003144089112468551,0.002515271289974863
123,sttl,15,Fuzzers,6062,0.605740679643682,0.5273837017485978,0.6065654899373144,0.5257340811613329,-0.0008248102936324608,0.0016496205872649217
123,sttl,15,Generic,18871,0.987547029834137,0.8165968947061629,0.987547029834137,0.8134704043240951,0.0,0.0031264903820678036
123,sttl,15,Reconnaissance,3496,0.37871853546910755,0.5268878718535469,0.3801487414187643,0.5263157894736842,-0.0014302059496567598,0.0005720823798627261
123,sttl,15,Shellcode,378,0.3941798941798942,0.5052910052910053,0.3941798941798942,0.5026455026455027,0.0,0.002645502645502673
123,sttl,15,Worms,44,0.4090909090909091,0.4772727272727273,0.4090909090909091,0.4772727272727273,0.0,0.0
123,dttl,-15,Analysis,677,0.7991137370753324,0.9423929098966026,0.7991137370753324,0.9940915805022157,0.0,-0.05169867060561306
123,dttl,-15,Backdoor,583,0.9193825042881647,0.9382504288164666,0.9193825042881647,0.9656946826758147,0.0,-0.027444253859348122
123,dttl,-15,DoS,4089,0.46881878209831257,0.7940816825629738,0.46881878209831257,0.8248960626069943,0.0,-0.030814380044020484
123,dttl,-15,Exploits,11132,0.5209306503772907,0.5639597556593604,0.5209306503772907,0.6493891484010061,0.0,-0.08542939274164574
123,dttl,-15,Fuzzers,6062,0.6065654899373144,0.39194985153414713,0.6065654899373144,0.5257340811613329,0.0,-0.13378422962718578
123,dttl,-15,Generic,18871,0.987547029834137,0.8132054475120556,0.987547029834137,0.8134704043240951,0.0,-0.0002649568120395296
123,dttl,-15,Reconnaissance,3496,0.3801487414187643,0.41418764302059496,0.3801487414187643,0.5263157894736842,0.0,-0.11212814645308922
123,dttl,-15,Shellcode,378,0.3941798941798942,0.3835978835978836,0.3941798941798942,0.5026455026455027,0.0,-0.11904761904761907
123,dttl,-15,Worms,44,0.4090909090909091,0.2727272727272727,0.4090909090909091,0.4772727272727273,0.0,-0.20454545454545459
123,dttl,-10,Analysis,677,0.7991137370753324,0.9704579025110783,0.7991137370753324,0.9940915805022157,0.0,-0.02363367799113736
123,dttl,-10,Backdoor,583,0.9193825042881647,0.9536878216123499,0.9193825042881647,0.9656946826758147,0.0,-0.012006861063464824
123,dttl,-10,DoS,4089,0.46881878209831257,0.8041085840058694,0.46881878209831257,0.8248960626069943,0.0,-0.020787478601124953
123,dttl,-10,Exploits,11132,0.5209306503772907,0.5962091268415379,0.5209306503772907,0.6493891484010061,0.0,-0.053180021559468216
123,dttl,-10,Fuzzers,6062,0.6065654899373144,0.43335532827449685,0.6065654899373144,0.5257340811613329,0.0,-0.09237875288683606
123,dttl,-10,Generic,18871,0.987547029834137,0.8147421970218854,0.987547029834137,0.8134704043240951,0.0,0.0012717926977903193
123,dttl,-10,Reconnaissance,3496,0.3801487414187643,0.4633867276887872,0.3801487414187643,0.5263157894736842,0.0,-0.06292906178489699
123,dttl,-10,Shellcode,378,0.3941798941798942,0.43915343915343913,0.3941798941798942,0.5026455026455027,0.0,-0.06349206349206354
123,dttl,-10,Worms,44,0.4090909090909091,0.3181818181818182,0.4090909090909091,0.4772727272727273,0.0,-0.15909090909090912
123,dttl,-5,Analysis,677,0.7991137370753324,0.9881831610044313,0.7991137370753324,0.9940915805022157,0.0,-0.005908419497784423
123,dttl,-5,Backdoor,583,0.9193825042881647,0.9622641509433962,0.9193825042881647,0.9656946826758147,0.0,-0.0034305317324184736
123,dttl,-5,DoS,4089,0.46881878209831257,0.8121790168745414,0.46881878209831257,0.8248960626069943,0.0,-0.012717045732452914
123,dttl,-5,Exploits,11132,0.5209306503772907,0.6226194753862738,0.5209306503772907,0.6493891484010061,0.0,-0.02676967301473232
123,dttl,-5,Fuzzers,6062,0.6065654899373144,0.4666776641372484,0.6065654899373144,0.5257340811613329,0.0,-0.059056417024084484
123,dttl,-5,Generic,18871,0.987547029834137,0.8162789465317153,0.987547029834137,0.8134704043240951,0.0,0.0028085422076201683
123,dttl,-5,Reconnaissance,3496,0.3801487414187643,0.4965675057208238,0.3801487414187643,0.5263157894736842,0.0,-0.02974828375286037
123,dttl,-5,Shellcode,378,0.3941798941798942,0.4656084656084656,0.3941798941798942,0.5026455026455027,0.0,-0.03703703703703709
123,dttl,-5,Worms,44,0.4090909090909091,0.36363636363636365,0.4090909090909091,0.4772727272727273,0.0,-0.11363636363636365
123,dttl,-2,Analysis,677,0.7991137370753324,0.9940915805022157,0.7991137370753324,0.9940915805022157,0.0,0.0
123,dttl,-2,Backdoor,583,0.9193825042881647,0.9639794168096055,0.9193825042881647,0.9656946826758147,0.0,-0.0017152658662091813
123,dttl,-2,DoS,4089,0.46881878209831257,0.8212276840303253,0.46881878209831257,0.8248960626069943,0.0,-0.003668378576669018
123,dttl,-2,Exploits,11132,0.5209306503772907,0.6408551922385914,0.5209306503772907,0.6493891484010061,0.0,-0.008533956162414702
123,dttl,-2,Fuzzers,6062,0.6065654899373144,0.49818541735400856,0.6065654899373144,0.5257340811613329,0.0,-0.027548663807324347
123,dttl,-2,Generic,18871,0.987547029834137,0.8168088601557946,0.987547029834137,0.8134704043240951,0.0,0.0033384558316994495
123,dttl,-2,Reconnaissance,3496,0.3801487414187643,0.5188787185354691,0.3801487414187643,0.5263157894736842,0.0,-0.007437070938215107
123,dttl,-2,Shellcode,378,0.3941798941798942,0.48677248677248675,0.3941798941798942,0.5026455026455027,0.0,-0.015873015873015928
123,dttl,-2,Worms,44,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.4772727272727273,0.0,-0.06818181818181818
123,dttl,0,Analysis,677,0.7991137370753324,0.9940915805022157,0.7991137370753324,0.9940915805022157,0.0,0.0
123,dttl,0,Backdoor,583,0.9193825042881647,0.9656946826758147,0.9193825042881647,0.9656946826758147,0.0,0.0
123,dttl,0,DoS,4089,0.46881878209831257,0.8248960626069943,0.46881878209831257,0.8248960626069943,0.0,0.0
123,dttl,0,Exploits,11132,0.5209306503772907,0.6493891484010061,0.5209306503772907,0.6493891484010061,0.0,0.0
123,dttl,0,Fuzzers,6062,0.6065654899373144,0.5257340811613329,0.6065654899373144,0.5257340811613329,0.0,0.0
123,dttl,0,Generic,18871,0.987547029834137,0.8134704043240951,0.987547029834137,0.8134704043240951,0.0,0.0
123,dttl,0,Reconnaissance,3496,0.3801487414187643,0.5263157894736842,0.3801487414187643,0.5263157894736842,0.0,0.0
123,dttl,0,Shellcode,378,0.3941798941798942,0.5026455026455027,0.3941798941798942,0.5026455026455027,0.0,0.0
123,dttl,0,Worms,44,0.4090909090909091,0.4772727272727273,0.4090909090909091,0.4772727272727273,0.0,0.0
123,dttl,2,Analysis,677,0.7991137370753324,0.9940915805022157,0.7991137370753324,0.9940915805022157,0.0,0.0
123,dttl,2,Backdoor,583,0.9193825042881647,0.9656946826758147,0.9193825042881647,0.9656946826758147,0.0,0.0
123,dttl,2,DoS,4089,0.46808510638297873,0.826363414037662,0.46881878209831257,0.8248960626069943,-0.0007336757153338369,0.0014673514306676738
123,dttl,2,Exploits,11132,0.5189543657923105,0.6540603665109594,0.5209306503772907,0.6493891484010061,-0.0019762845849802257,0.004671218109953301
123,dttl,2,Fuzzers,6062,0.6065654899373144,0.5427251732101617,0.6065654899373144,0.5257340811613329,0.0,0.01699109204882876
123,dttl,2,Generic,18871,0.9874940384717291,0.8176567219543215,0.987547029834137,0.8134704043240951,-5.299136240788371e-05,0.004186317630226366
123,dttl,2,Reconnaissance,3496,0.37986270022883295,0.532608695652174,0.3801487414187643,0.5263157894736842,-0.00028604118993136307,0.0062929061784897655
123,dttl,2,Shellcode,378,0.3941798941798942,0.5158730158730159,0.3941798941798942,0.5026455026455027,0.0,0.013227513227513255
123,dttl,2,Worms,44,0.38636363636363635,0.5,0.4090909090909091,0.4772727272727273,-0.022727272727272763,0.022727272727272707
123,dttl,5,Analysis,677,0.7991137370753324,0.9940915805022157,0.7991137370753324,0.9940915805022157,0.0,0.0
123,dttl,5,Backdoor,583,0.9193825042881647,0.9656946826758147,0.9193825042881647,0.9656946826758147,0.0,0.0
123,dttl,5,DoS,4089,0.46808510638297873,0.826363414037662,0.46881878209831257,0.8248960626069943,-0.0007336757153338369,0.0014673514306676738
123,dttl,5,Exploits,11132,0.5189543657923105,0.6540603665109594,0.5209306503772907,0.6493891484010061,-0.0019762845849802257,0.004671218109953301
123,dttl,5,Fuzzers,6062,0.6065654899373144,0.5427251732101617,0.6065654899373144,0.5257340811613329,0.0,0.01699109204882876
123,dttl,5,Generic,18871,0.9874940384717291,0.8176567219543215,0.987547029834137,0.8134704043240951,-5.299136240788371e-05,0.004186317630226366
123,dttl,5,Reconnaissance,3496,0.37986270022883295,0.532608695652174,0.3801487414187643,0.5263157894736842,-0.00028604118993136307,0.0062929061784897655
123,dttl,5,Shellcode,378,0.3941798941798942,0.5158730158730159,0.3941798941798942,0.5026455026455027,0.0,0.013227513227513255
123,dttl,5,Worms,44,0.38636363636363635,0.5,0.4090909090909091,0.4772727272727273,-0.022727272727272763,0.022727272727272707
123,dttl,10,Analysis,677,0.7991137370753324,0.9940915805022157,0.7991137370753324,0.9940915805022157,0.0,0.0
123,dttl,10,Backdoor,583,0.9193825042881647,0.9656946826758147,0.9193825042881647,0.9656946826758147,0.0,0.0
123,dttl,10,DoS,4089,0.46808510638297873,0.826363414037662,0.46881878209831257,0.8248960626069943,-0.0007336757153338369,0.0014673514306676738
123,dttl,10,Exploits,11132,0.5189543657923105,0.6540603665109594,0.5209306503772907,0.6493891484010061,-0.0019762845849802257,0.004671218109953301
123,dttl,10,Fuzzers,6062,0.6065654899373144,0.5427251732101617,0.6065654899373144,0.5257340811613329,0.0,0.01699109204882876
123,dttl,10,Generic,18871,0.9874940384717291,0.8176567219543215,0.987547029834137,0.8134704043240951,-5.299136240788371e-05,0.004186317630226366
123,dttl,10,Reconnaissance,3496,0.37986270022883295,0.532608695652174,0.3801487414187643,0.5263157894736842,-0.00028604118993136307,0.0062929061784897655
123,dttl,10,Shellcode,378,0.3941798941798942,0.5158730158730159,0.3941798941798942,0.5026455026455027,0.0,0.013227513227513255
123,dttl,10,Worms,44,0.38636363636363635,0.5,0.4090909090909091,0.4772727272727273,-0.022727272727272763,0.022727272727272707
123,dttl,15,Analysis,677,0.7991137370753324,0.9940915805022157,0.7991137370753324,0.9940915805022157,0.0,0.0
123,dttl,15,Backdoor,583,0.9193825042881647,0.9656946826758147,0.9193825042881647,0.9656946826758147,0.0,0.0
123,dttl,15,DoS,4089,0.46808510638297873,0.826363414037662,0.46881878209831257,0.8248960626069943,-0.0007336757153338369,0.0014673514306676738
123,dttl,15,Exploits,11132,0.5189543657923105,0.6540603665109594,0.5209306503772907,0.6493891484010061,-0.0019762845849802257,0.004671218109953301
123,dttl,15,Fuzzers,6062,0.6065654899373144,0.5427251732101617,0.6065654899373144,0.5257340811613329,0.0,0.01699109204882876
123,dttl,15,Generic,18871,0.9874940384717291,0.8176567219543215,0.987547029834137,0.8134704043240951,-5.299136240788371e-05,0.004186317630226366
123,dttl,15,Reconnaissance,3496,0.37986270022883295,0.532608695652174,0.3801487414187643,0.5263157894736842,-0.00028604118993136307,0.0062929061784897655
123,dttl,15,Shellcode,378,0.3941798941798942,0.5158730158730159,0.3941798941798942,0.5026455026455027,0.0,0.013227513227513255
123,dttl,15,Worms,44,0.38636363636363635,0.5,0.4090909090909091,0.4772727272727273,-0.022727272727272763,0.022727272727272707
2026,sttl,-15,Analysis,677,0.7828655834564254,0.7725258493353028,0.7858197932053176,0.7754800590841949,-0.002954209748892156,-0.002954209748892156
2026,sttl,-15,Backdoor,583,0.9125214408233276,0.8987993138936535,0.9193825042881647,0.9005145797598628,-0.006861063464837058,-0.0017152658662092923
2026,sttl,-15,DoS,4089,0.32452922474932744,0.30276351186109074,0.3763756419662509,0.33944729762778186,-0.05184641721692346,-0.036683785766691124
2026,sttl,-15,Exploits,11132,0.42184692777578153,0.44035213798059647,0.5514732303269853,0.45427596119295727,-0.12962630255120372,-0.013923823212360797
2026,sttl,-15,Fuzzers,6062,0.5965028043549984,0.4320356318046849,0.5983173870009898,0.4577697129660178,-0.001814582645991436,-0.02573408116133291
2026,sttl,-15,Generic,18871,0.9870171162100577,0.39303693497959835,0.9884478829950718,0.39346086587886175,-0.0014307667850140815,-0.00042393089926340277
2026,sttl,-15,Reconnaissance,3496,0.35697940503432496,0.34639588100686497,0.3641304347826087,0.3715675057208238,-0.007151029748283744,-0.02517162471395884
2026,sttl,-15,Shellcode,378,0.3941798941798942,0.3888888888888889,0.3941798941798942,0.3888888888888889,0.0,0.0
2026,sttl,-15,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,sttl,-10,Analysis,677,0.7828655834564254,0.7725258493353028,0.7858197932053176,0.7754800590841949,-0.002954209748892156,-0.002954209748892156
2026,sttl,-10,Backdoor,583,0.9125214408233276,0.8970840480274442,0.9193825042881647,0.9005145797598628,-0.006861063464837058,-0.0034305317324185847
2026,sttl,-10,DoS,4089,0.32452922474932744,0.3132795304475422,0.3763756419662509,0.33944729762778186,-0.05184641721692346,-0.026167767180239665
2026,sttl,-10,Exploits,11132,0.42184692777578153,0.44466403162055335,0.5514732303269853,0.45427596119295727,-0.12962630255120372,-0.009611929572403921
2026,sttl,-10,Fuzzers,6062,0.5965028043549984,0.4376443418013857,0.5983173870009898,0.4577697129660178,-0.001814582645991436,-0.020125371164632144
2026,sttl,-10,Generic,18871,0.9870171162100577,0.3929839436171904,0.9884478829950718,0.39346086587886175,-0.0014307667850140815,-0.000476922261671342
2026,sttl,-10,Reconnaissance,3496,0.35697940503432496,0.35812356979405036,0.3641304347826087,0.3715675057208238,-0.007151029748283744,-0.013443935926773454
2026,sttl,-10,Shellcode,378,0.3941798941798942,0.3968253968253968,0.3941798941798942,0.3888888888888889,0.0,0.007936507936507908
2026,sttl,-10,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,sttl,-5,Analysis,677,0.7828655834564254,0.7740029542097489,0.7858197932053176,0.7754800590841949,-0.002954209748892156,-0.001477104874446078
2026,sttl,-5,Backdoor,583,0.9125214408233276,0.8987993138936535,0.9193825042881647,0.9005145797598628,-0.006861063464837058,-0.0017152658662092923
2026,sttl,-5,DoS,4089,0.32452922474932744,0.3262411347517731,0.3763756419662509,0.33944729762778186,-0.05184641721692346,-0.013206162876008787
2026,sttl,-5,Exploits,11132,0.42184692777578153,0.44933524973050665,0.5514732303269853,0.45427596119295727,-0.12962630255120372,-0.00494071146245062
2026,sttl,-5,Fuzzers,6062,0.5965028043549984,0.4440778620917189,0.5983173870009898,0.4577697129660178,-0.001814582645991436,-0.013691850874298916
2026,sttl,-5,Generic,18871,0.9870171162100577,0.39303693497959835,0.9884478829950718,0.39346086587886175,-0.0014307667850140815,-0.00042393089926340277
2026,sttl,-5,Reconnaissance,3496,0.35697940503432496,0.3647025171624714,0.3641304347826087,0.3715675057208238,-0.007151029748283744,-0.006864988558352436
2026,sttl,-5,Shellcode,378,0.3941798941798942,0.3941798941798942,0.3941798941798942,0.3888888888888889,0.0,0.005291005291005291
2026,sttl,-5,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,sttl,-2,Analysis,677,0.7828655834564254,0.7740029542097489,0.7858197932053176,0.7754800590841949,-0.002954209748892156,-0.001477104874446078
2026,sttl,-2,Backdoor,583,0.9125214408233276,0.9005145797598628,0.9193825042881647,0.9005145797598628,-0.006861063464837058,0.0
2026,sttl,-2,DoS,4089,0.32452922474932744,0.3343115676204451,0.3763756419662509,0.33944729762778186,-0.05184641721692346,-0.005135730007336747
2026,sttl,-2,Exploits,11132,0.42184692777578153,0.4514911965504851,0.5514732303269853,0.45427596119295727,-0.12962630255120372,-0.0027847646424721817
2026,sttl,-2,Fuzzers,6062,0.5965028043549984,0.4519960409105906,0.5983173870009898,0.4577697129660178,-0.001814582645991436,-0.005773672055427226
2026,sttl,-2,Generic,18871,0.9870171162100577,0.39346086587886175,0.9884478829950718,0.39346086587886175,-0.0014307667850140815,0.0
2026,sttl,-2,Reconnaissance,3496,0.35697940503432496,0.3687070938215103,0.3641304347826087,0.3715675057208238,-0.007151029748283744,-0.0028604118993135197
2026,sttl,-2,Shellcode,378,0.3941798941798942,0.3888888888888889,0.3941798941798942,0.3888888888888889,0.0,0.0
2026,sttl,-2,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,sttl,0,Analysis,677,0.7858197932053176,0.7754800590841949,0.7858197932053176,0.7754800590841949,0.0,0.0
2026,sttl,0,Backdoor,583,0.9193825042881647,0.9005145797598628,0.9193825042881647,0.9005145797598628,0.0,0.0
2026,sttl,0,DoS,4089,0.3763756419662509,0.33944729762778186,0.3763756419662509,0.33944729762778186,0.0,0.0
2026,sttl,0,Exploits,11132,0.5514732303269853,0.45427596119295727,0.5514732303269853,0.45427596119295727,0.0,0.0
2026,sttl,0,Fuzzers,6062,0.5983173870009898,0.4577697129660178,0.5983173870009898,0.4577697129660178,0.0,0.0
2026,sttl,0,Generic,18871,0.9884478829950718,0.39346086587886175,0.9884478829950718,0.39346086587886175,0.0,0.0
2026,sttl,0,Reconnaissance,3496,0.3641304347826087,0.3715675057208238,0.3641304347826087,0.3715675057208238,0.0,0.0
2026,sttl,0,Shellcode,378,0.3941798941798942,0.3888888888888889,0.3941798941798942,0.3888888888888889,0.0,0.0
2026,sttl,0,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,sttl,2,Analysis,677,0.7828655834564254,0.7754800590841949,0.7858197932053176,0.7754800590841949,-0.002954209748892156,0.0
2026,sttl,2,Backdoor,583,0.9176672384219554,0.9005145797598628,0.9193825042881647,0.9005145797598628,-0.0017152658662092923,0.0
2026,sttl,2,DoS,4089,0.3533871362191245,0.3406700904866716,0.3763756419662509,0.33944729762778186,-0.02298850574712641,0.0012227928588897097
2026,sttl,2,Exploits,11132,0.5445562342795545,0.4553539346029465,0.5514732303269853,0.45427596119295727,-0.00691699604743079,0.001077973409989219
2026,sttl,2,Fuzzers,6062,0.5966677664137249,0.45941933355328274,0.5983173870009898,0.4577697129660178,-0.0016496205872649217,0.0016496205872649217
2026,sttl,2,Generic,18871,0.988288908907848,0.3934078745164538,0.9884478829950718,0.39346086587886175,-0.00015897408722376216,-5.2991362407939224e-05
2026,sttl,2,Reconnaissance,3496,0.3609839816933638,0.3721395881006865,0.3641304347826087,0.3715675057208238,-0.0031464530892448828,0.0005720823798626706
2026,sttl,2,Shellcode,378,0.3941798941798942,0.3888888888888889,0.3941798941798942,0.3888888888888889,0.0,0.0
2026,sttl,2,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,sttl,5,Analysis,677,0.7828655834564254,0.7754800590841949,0.7858197932053176,0.7754800590841949,-0.002954209748892156,0.0
2026,sttl,5,Backdoor,583,0.9176672384219554,0.9005145797598628,0.9193825042881647,0.9005145797598628,-0.0017152658662092923,0.0
2026,sttl,5,DoS,4089,0.3533871362191245,0.3409146490584495,0.3763756419662509,0.33944729762778186,-0.02298850574712641,0.0014673514306676183
2026,sttl,5,Exploits,11132,0.5445562342795545,0.45589292130794107,0.5514732303269853,0.45427596119295727,-0.00691699604743079,0.0016169601149838009
2026,sttl,5,Fuzzers,6062,0.5966677664137249,0.45941933355328274,0.5983173870009898,0.4577697129660178,-0.0016496205872649217,0.0016496205872649217
2026,sttl,5,Generic,18871,0.988288908907848,0.3934078745164538,0.9884478829950718,0.39346086587886175,-0.00015897408722376216,-5.2991362407939224e-05
2026,sttl,5,Reconnaissance,3496,0.3609839816933638,0.3721395881006865,0.3641304347826087,0.3715675057208238,-0.0031464530892448828,0.0005720823798626706
2026,sttl,5,Shellcode,378,0.3941798941798942,0.3888888888888889,0.3941798941798942,0.3888888888888889,0.0,0.0
2026,sttl,5,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,sttl,10,Analysis,677,0.7828655834564254,0.7754800590841949,0.7858197932053176,0.7754800590841949,-0.002954209748892156,0.0
2026,sttl,10,Backdoor,583,0.9176672384219554,0.9005145797598628,0.9193825042881647,0.9005145797598628,-0.0017152658662092923,0.0
2026,sttl,10,DoS,4089,0.3533871362191245,0.3409146490584495,0.3763756419662509,0.33944729762778186,-0.02298850574712641,0.0014673514306676183
2026,sttl,10,Exploits,11132,0.5445562342795545,0.4562522457779375,0.5514732303269853,0.45427596119295727,-0.00691699604743079,0.0019762845849802257
2026,sttl,10,Fuzzers,6062,0.5966677664137249,0.45941933355328274,0.5983173870009898,0.4577697129660178,-0.0016496205872649217,0.0016496205872649217
2026,sttl,10,Generic,18871,0.988288908907848,0.3934078745164538,0.9884478829950718,0.39346086587886175,-0.00015897408722376216,-5.2991362407939224e-05
2026,sttl,10,Reconnaissance,3496,0.3609839816933638,0.3721395881006865,0.3641304347826087,0.3715675057208238,-0.0031464530892448828,0.0005720823798626706
2026,sttl,10,Shellcode,378,0.3941798941798942,0.3888888888888889,0.3941798941798942,0.3888888888888889,0.0,0.0
2026,sttl,10,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,sttl,15,Analysis,677,0.7828655834564254,0.7754800590841949,0.7858197932053176,0.7754800590841949,-0.002954209748892156,0.0
2026,sttl,15,Backdoor,583,0.9176672384219554,0.9005145797598628,0.9193825042881647,0.9005145797598628,-0.0017152658662092923,0.0
2026,sttl,15,DoS,4089,0.3533871362191245,0.3409146490584495,0.3763756419662509,0.33944729762778186,-0.02298850574712641,0.0014673514306676183
2026,sttl,15,Exploits,11132,0.5445562342795545,0.4570607258354294,0.5514732303269853,0.45427596119295727,-0.00691699604743079,0.002784764642472126
2026,sttl,15,Fuzzers,6062,0.5966677664137249,0.45941933355328274,0.5983173870009898,0.4577697129660178,-0.0016496205872649217,0.0016496205872649217
2026,sttl,15,Generic,18871,0.988288908907848,0.3935138572412697,0.9884478829950718,0.39346086587886175,-0.00015897408722376216,5.2991362407939224e-05
2026,sttl,15,Reconnaissance,3496,0.3609839816933638,0.3721395881006865,0.3641304347826087,0.3715675057208238,-0.0031464530892448828,0.0005720823798626706
2026,sttl,15,Shellcode,378,0.3941798941798942,0.3888888888888889,0.3941798941798942,0.3888888888888889,0.0,0.0
2026,sttl,15,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,dttl,-15,Analysis,677,0.7858197932053176,0.7754800590841949,0.7858197932053176,0.7754800590841949,0.0,0.0
2026,dttl,-15,Backdoor,583,0.9193825042881647,0.8799313893653516,0.9193825042881647,0.9005145797598628,0.0,-0.020583190394511175
2026,dttl,-15,DoS,4089,0.3763756419662509,0.31841526045487895,0.3763756419662509,0.33944729762778186,0.0,-0.021032037172902918
2026,dttl,-15,Exploits,11132,0.5514732303269853,0.3795364714337046,0.5514732303269853,0.45427596119295727,0.0,-0.07473948975925265
2026,dttl,-15,Fuzzers,6062,0.5983173870009898,0.36407126360936987,0.5983173870009898,0.4577697129660178,0.0,-0.09369844935664795
